Dataset;MM;GAIN;MF;SOFT;PPCA;DAE;BI+MM;BI+GAIN;BI+MF;BI+SOFT;BI+PPCA;BI+DAE
MCAR_10_Australian.csv;0.00099945068359375;22.563002586364746;56.88709115982056;2.4200286865234375;1.4399724006652832;5.262924671173096;0.0029981136322021484;22.565001249313354;56.889089822769165;2.422027349472046;1.4419710636138916;5.264923334121704
MCAR_10_boston.csv;0.0009996891021728516;22.847002267837524;51.73699641227722;1.1189990043640137;1.1199965476989746;3.588000774383545;0.0009996891021728516;22.847002267837524;51.73699641227722;1.1189990043640137;1.1199965476989746;3.588000774383545
MCAR_10_churn.csv;0.006001949310302734;29.723569631576538;101.61143016815186;1.142000436782837;1.545996904373169;35.19799613952637;0.010999679565429688;29.728567361831665;101.61642789840698;1.1469981670379639;1.550994634628296;35.202993869781494
MCAR_10_compas-two-years.csv;0.005002737045288086;22.861002206802368;60.55288243293762;1.084113597869873;1.7460360527038574;37.68099784851074;0.00800180435180664;22.864001274108887;60.55588150024414;1.0871126651763916;1.749035120010376;37.68399691581726
MCAR_10_page-blocks.csv;0.0030019283294677734;22.495721340179443;48.239262104034424;0.9470005035400391;1.4689967632293701;36.44102883338928;0.0050013065338134766;22.49772071838379;48.24126148223877;0.9489998817443848;1.4709961414337158;36.44302821159363
MCAR_10_parkinsons.csv;0.001;34.78100109100342;87.58314514160156;0.9769949913024902;1.3780033588409424;1.8220000267028809;0.001;34.78100109100342;87.58314514160156;0.9769949913024902;1.3780033588409424;1.8220000267028809
MCAR_10_segment.csv;0.0030012130737304688;30.620012521743774;77.34282445907593;0.961998701095581;3.1300008296966553;16.58199906349182;0.00500178337097168;30.622013092041016;77.34482502937317;0.9639992713928223;3.1320013999938965;16.583999633789062
MCAR_10_stock.csv;0.0010023117065429688;21.75200128555298;35.87598991394043;0.9410009384155273;0.8689987659454346;6.43600058555603;0.0010023117065429688;21.75200128555298;35.87598991394043;0.9410009384155273;0.8689987659454346;6.43600058555603
MCAR_10_zoo.csv;0.002000093460083008;22.646572589874268;63.72242999076843;0.9079990386962891;0.9449977874755859;0.9589958190917969;0.002999544143676758;22.64757204055786;63.723429441452026;0.9089984893798828;0.9459972381591797;0.9599952697753906
MCAR_25_Australian.csv;0.0009999275207519531;22.49600100517273;55.52340531349182;0.999997615814209;0.9350049495697021;5.1270012855529785;0.0020003318786621094;22.49700140953064;55.52440571784973;1.0009980201721191;0.9360053539276123;5.128001689910889
MCAR_25_boston.csv;0.0009980201721191406;22.144002199172974;51.670775413513184;0.9399962425231934;0.9179973602294922;3.398998498916626;0.0009980201721191406;22.144002199172974;51.670775413513184;0.9399962425231934;0.9179973602294922;3.398998498916626
MCAR_25_churn.csv;0.006998538970947266;29.147003173828125;101.26981520652771;1.275000810623169;3.7809948921203613;36.340996503829956;0.010999679565429688;29.151004314422607;101.27381634712219;1.2790019512176514;3.7849960327148438;36.34499764442444
MCAR_25_compas-two-years.csv;0.006001949310302734;23.396003484725952;60.609989643096924;1.6259970664978027;1.1870017051696777;37.79999828338623;0.008997917175292969;23.398999452590942;60.612985610961914;1.628993034362793;1.189997673034668;37.80299425125122
MCAR_25_page-blocks.csv;0.0030014514923095703;22.043997526168823;43.18846011161804;0.9880023002624512;0.9489970207214355;36.15099763870239;0.005001068115234375;22.045997142791748;43.19045972824097;0.990001916885376;0.9509966373443604;36.15299725532532
MCAR_25_parkinsons.csv;0.001;30.542001247406006;87.36356401443481;0.906003475189209;0.9929959774017334;1.6939961910247803;0.0009989738464355469;30.54300022125244;87.36456298828125;0.9070024490356445;0.993994951248169;1.6949951648712158
MCAR_25_segment.csv;0.0019998550415039062;29.439176321029663;78.12180137634277;0.9259984493255615;3.0950002670288086;17.230000019073486;0.003998756408691406;29.44117522239685;78.12380027770996;0.927997350692749;3.096999168395996;17.231998920440674
MCAR_25_stock.csv;0.0010004043579101562;21.10101819038391;35.720763206481934;0.9249930381774902;0.9419980049133301;6.8679938316345215;0.001998424530029297;21.10201621055603;35.72176122665405;0.9259910583496094;0.9429960250854492;6.868991851806641
MCAR_25_zoo.csv;0.0010004043579101562;22.054009437561035;32.050915241241455;0.9040012359619141;0.9299981594085693;0.9849996566772461;0.0010004043579101562;22.054009437561035;32.050915241241455;0.9040012359619141;0.9299981594085693;0.9849996566772461
MCAR_50_Australian.csv;0.0019974708557128906;22.024015188217163;56.64905643463135;0.981997013092041;0.9640023708343506;5.403996706008911;0.0030002593994140625;22.025017976760864;56.65005922317505;0.9829998016357422;0.9650051593780518;5.404999494552612
MCAR_50_boston.csv;0.0010025501251220703;21.978999853134155;51.74277472496033;0.9499983787536621;0.8710000514984131;3.6440024375915527;0.0020020008087158203;21.97999930381775;51.74377417564392;0.9509978294372559;0.8719995021820068;3.6450018882751465
MCAR_50_churn.csv;0.007001161575317383;30.236282110214233;98.34606575965881;1.3790028095245361;1.7099976539611816;38.65100288391113;0.011002302169799805;30.240283250808716;98.3500669002533;1.3830039501190186;1.713998794555664;38.655004024505615
MCAR_50_compas-two-years.csv;0.006000995635986328;23.85800075531006;60.151829957962036;1.6430003643035889;1.4699976444244385;38.93091678619385;0.009000301361083984;23.861000061035156;60.154829263687134;1.6459996700286865;1.4729969501495361;38.933916091918945
MCAR_50_page-blocks.csv;0.004000186920166016;22.879002809524536;41.50381922721863;1.0582530498504639;1.3041014671325684;37.00999855995178;0.00701141357421875;22.88201403617859;41.50683045387268;1.0612642765045166;1.307112693786621;37.013009786605835
